Knee_Angle,Foot_Velocity,Stride_Length,Swing_Time,Stance_Time
23.28800000000002,0.0,0,0,0
21.97700000000002,0.0,0,0,0
21.621677419354867,0.0,0,0,0
22.229222222222244,0.0,0,0,0
21.278694915254253,0.0,0,0,0
21.16300000000002,0.0,0,0,0
20.273428571428592,0.0,0,0,0
21.612000000000023,0.0,0,0,0
25.422000000000025,0.0,0,0,0
31.432000000000016,0.0,0,0,0
39.05200000000002,0.0,0,0,0
48.11200000000002,0.0,0,0,0
48.547000000000025,0.0,0,0,0
45.11200000000002,0.0,0,0,0
40.23200000000003,0.0,0,0,0
33.98200000000003,0.0,0,0,0
30.24200000000002,0.0,0,0,0
29.23800000000002,0.0,0,0,0
26.987000000000023,0.0,0,0,0
25.017000000000024,0.0,0,0,0
22.940571428571452,0.0,0,0,0
23.362000000000023,0.0,0,0,0
25.362000000000023,0.0,0,0,0
30.862000000000023,0.0,0,0,0
38.24200000000002,0.0,0,0,0
47.172000000000025,0.0,0,0,0
50.922000000000025,0.0,0,0,0
45.54200000000003,0.0,0,0,0
38.422000000000025,0.0,0,0,0
34.73200000000003,0.0,0,0,0
30.112000000000023,0.0,0,0,0
28.612000000000023,0.0,0,0,0
26.885333333333353,0.0,0,0,0
24.49200000000002,0.0,0,0,0
23.192000000000025,0.0,0,0,0
21.64700000000002,0.0,0,0,0
20.814500000000024,0.0,0,0,0
23.207000000000022,0.0,0,0,0
33.23700000000002,0.0,0,0,0
43.932000000000016,0.0,0,0,0
50.30200000000002,0.0,0,0,0
47.54200000000003,0.0,0,0,0
42.11200000000002,0.0,0,0,0
37.24200000000002,0.0,0,0,0
33.80200000000002,0.0,0,0,0
30.05200000000002,0.0,0,0,0
28.30200000000002,0.0,0,0,0
27.55200000000002,0.0,0,0,0
25.655333333333356,0.0,0,0,0
24.088000000000022,0.0,0,0,0
25.588666666666693,0.0,0,0,0
24.655333333333356,0.0,0,0,0
22.982000000000028,0.0,0,0,0
27.362000000000023,0.0,0,0,0
25.932000000000016,0.0,0,0,0
30.982000000000028,0.0,0,0,0
35.30200000000002,0.0,0,0,0
35.86200000000002,0.0,0,0,0
30.74200000000002,0.0,0,0,0
33.11200000000002,0.0,0,0,0
33.422000000000025,0.0,0,0,0
30.642000000000024,0.0,0,0,0
31.79200000000003,0.0,0,0,0
29.422000000000025,0.0,0,0,0
23.30200000000002,0.0,0,0,0
19.862000000000023,0.0,0,0,0
18.409500000000023,-5.5294117647058825e-05,0,0,0
19.362000000000023,-1.4684287812041119e-05,0,0,46.5865384
21.27200000000002,-0.00046442166910688146,0,0,46.7720318
23.672000000000025,-0.0015280701754385965,0,0,46.9393826
26.862000000000023,-0.0028496350364963503,0,0,47.1117946
31.362000000000023,-0.0028192419825072887,0,0,47.2962945
33.432000000000016,-0.0025379912663755456,0.002951230320699709,0,47.2962945
34.05200000000002,0.000907826086956522,0.01954515171807962,0.35051229999999833,47.2962945
31.362000000000023,0.003102170767004342,0.02915377780503614,0.5185369999999949,47.2962945
28.422000000000025,0.0032641618497109832,0.002428086830680174,0.6949205999999961,0
27.532000000000025,0.004582285714285715,0,0.8644673999999952,0
24.612000000000023,0.004551783166904423,0,0.8644673999999952,0
22.55200000000002,0.004545299145299146,0,0.8644673999999952,0
20.172000000000025,0.004538833570412518,0,0.8644673999999952,0
18.612000000000023,0.004532386363636364,0,0.8644673999999952,0
17.612000000000023,0.0044311173974540315,0,0.8644673999999952,0
20.732000000000028,0.004502824858757063,0,0.8644673999999952,1.107646300000006
26.74200000000002,0.004627926657263752,0,0,1.278018700000004
30.862000000000023,0.004137464788732395,0,0,1.449205500000005
43.86200000000002,0.003105485232067511,0,0,1.6192600000000041
49.86200000000002,0.0018455056179775282,0,0,1.7884139000000019
48.172000000000025,0.0006743338008415149,0,0,1.958645500000003
43.05200000000002,-0.00011540616246498572,0,0,1.958645500000003
34.49200000000002,-0.00026069930069930034,0,0,0
30.112000000000023,0.00039162011173184407,0.011395144055944056,0.5151944999999998,0
24.577000000000027,0.002864066852367689,0.02153013846935188,0.6878022000000001,0
25.612000000000023,0.005990555555555557,0.024817826491636004,0.8580082000000004,0
23.362000000000023,0.005982246879334259,0,0.8580082000000004,0
20.564500000000024,0.005994482758620691,0,0.8580082000000004,0
20.517000000000024,0.005977991746905091,0,0.8580082000000004,0
19.428666666666686,0.005936986301369865,0,0.8580082000000004,0
22.05200000000002,0.0059288645690834495,0,0.8580082000000004,0
24.55200000000002,0.005865573770491806,0,0.8580082000000004,1.041346499999996
33.24200000000002,0.005865211459754436,0,0.8580082000000004,1.2280810999999972
43.79200000000003,0.005857220708446869,0,0.8580082000000004,1.4006635000000003
52.24200000000002,0.00509387755102041,0,0.8580082000000004,1.571575799999998
54.86200000000002,0.003828804347826089,0,0.8580082000000004,1.7387571000000008
49.86200000000002,0.003823609226594303,0,0.8580082000000004,1.910696399999999
39.922000000000025,0.004002168021680219,0.0017529443690637722,0,2.0818326999999996
31.922000000000025,0.004535317997293642,0.007321117810798189,0.17212349999999788,2.0818326999999996
25.422000000000025,0.005592432432432435,0.01545994325058168,0.34309679999999787,2.0818326999999996
24.862000000000023,0.01682791946308725,0.03996212703436546,0.5241821999999985,2.0818326999999996
21.632000000000023,0.02565080213903743,0.05033459414845942,0.7048242999999985,2.0818326999999996
20.80200000000002,0.025582399999999998,0,0.7048242999999985,0
19.42700000000002,0.025435449735449728,0,0.7048242999999985,0
21.862000000000023,0.02540184940554821,0,0.7048242999999985,0
28.672000000000025,0.025368337730870705,0,0.7048242999999985,0
36.73200000000003,0.025334914361001312,0,0.7048242999999985,0
46.73200000000003,0.025252105263157888,0,0.7048242999999985,0
51.33200000000002,0.025269816272965873,0,0.7048242999999985,1.1955839000000026
44.172000000000025,0.025236697247706413,0,0.7048242999999985,1.3644678
37.672000000000025,0.024545026178010465,0,0.7048242999999985,1.5350992000000048
30.832000000000022,0.023650652741514355,0,0.7048242999999985,1.7106890000000021
25.79533333333336,0.024109232769830943,0.004092052219321149,0,1.7106890000000021
25.80200000000002,0.024399999999999995,0.007164790840907624,0,1.7106890000000021
23.612000000000023,0.024865888456549932,0.011828790840907624,0,1.7106890000000021
21.172000000000025,0.0253490297542044,0,0,1.7106890000000021
19.175333333333356,0.02525103092783505,0,0,1.7106890000000021
18.010000000000026,0.025089372599231753,0,0,1.7106890000000021
20.54200000000003,0.025057289002557544,0,0,1.7106890000000021
25.05200000000002,0.024993367346938775,0,0,1.7106890000000021
36.11200000000002,0.024961528662420383,0,0,1.7106890000000021
46.432000000000016,0.024946055979643764,0,0,1.7106890000000021
46.61200000000002,0.024912325285895806,0,0,1.7106890000000021
42.182000000000016,0.024682233502538068,0,0,1.7106890000000021
33.79200000000003,0.024193155893536118,0,0,1.7106890000000021
31.732000000000028,0.024162531645569616,0,0,0
31.29200000000003,0.024131984829329958,0,0,0
31.862000000000023,0.02427272727272727,0.0028532793931731982,2.910733299999997,0
32.80200000000002,0.02472837326607818,0.00979509757499138,3.108954499999996,0
27.79200000000003,0.02549672544080604,0.016757367436277634,3.2823033999999964,0
23.982000000000028,0.025603018867924522,0.003219869017632242,3.484001399999997,0
21.872000000000025,0.02536379525593008,0,3.484001399999997,0
23.487000000000023,0.02530062266500622,0,3.484001399999997,0
25.24200000000002,0.025269154228855714,0,3.484001399999997,0
