Knee_Angle,Foot_Velocity,Stride_Length,Swing_Time,Stance_Time
8.786000000000001,0.0,0,0,68.8683026
10.340000000000003,0.0,0,0,69.0269853
11.939999999999998,0.0,0,0,69.2284384
13.526,0.0,0,0,69.3975176
14.745000000000005,0.0,0,0,69.5583975
15.125,0.0,0,0,69.7221279
13.918000000000001,0.0,0,0,69.9156791
8.370000000000005,0.0,0,0,70.0702654
-13.310000000000002,0.0,0,0,70.2285664
-31.060000000000002,0.0,0,0,70.399647
-41.5,0.0,0,0,70.5554504
-49.44,0.0,0,0,70.7139164
-55.5,0.0,0,0,70.886439
-60.559999999999995,0.0,0,0,71.0565833
-63.685,0.0,0,0,71.2302094
-65.5,0.0,0,0,71.4003768
-67.50888888888888,0.0,0,0,71.5976733
-68.03666666666668,0.0,0,0,71.764046
-66.95666666666666,0.0,0,0,71.9358357
-64.56333333333333,0.0,0,0,72.1374253
-61.56,0.0,0,0,72.3039945
-48.24,0.0,0,0,72.4753282
-33.94,0.0,0,0,72.6646065
-20.680000000000007,0.0,0,0,72.86692
-11.689999999999998,0.0,0,0,73.0376349
-5.439999999999998,0.0,0,0,73.2098179
-0.8100000000000023,0.0,0,0,73.3828306
2.3100000000000023,0.0,0,0,73.5503098
4.623333333333335,0.0,0,0,73.7269334
5.668333333333332,0.0,0,0,73.9140902
4.3700000000000045,0.0,0,0,74.0813598
2.396666666666666,0.0,0,0,74.2611752
1.7560000000000002,0.0,0,0,74.4994968
3.525999999999999,0.0,0,0,74.69609
-0.3199999999999932,0.0,0,0,74.8659257
-4.5,0.0,0,0,75.0394356
-5.025000000000006,0.0,0,0,75.2140197
-10.594999999999999,0.0,0,0,75.3684591
-9.790000000000001,0.0,0,0,75.5260633
-9.0625,0.0,0,0,75.6860334
-8.020000000000001,0.0,0,0,75.8542406
-5.939999999999998,0.0,0,0,76.0192298
-4.015000000000001,0.0,0,0,76.1849945
-3.887500000000003,0.0,0,0,76.3561419
-4.480769230769231,0.0,0,0,76.5598142
-2.9837500000000006,0.0,0,0,76.7449278
-2.207500000000001,0.0,0,0,76.9760036
-1.3449999999999989,0.0,0,0,77.1300696
0.06999999999999318,0.0,0,0,77.2824443
1.5649999999999977,0.0,0,0,77.445255
2.876666666666665,0.0,0,0,77.6032455
3.2950000000000017,0.0,0,0,77.7629176
0.8199999999999932,0.0,0,0,77.9255888
-0.5600000000000023,0.0,0,0,78.1130302
-2.6866666666666674,0.0,0,0,78.291893
-3.5600000000000023,0.0,0,0,78.4586323
-4.679999999999997,0.0,0,0,78.6631797
-5.537499999999999,0.0,0,0,78.8950779
-6.800588235294119,0.0,0,0,79.2843125
-6.924909090909092,0.0,0,0,79.9847646
-7.704166666666666,0.0,0,0,80.5581203
-5.5,0.0,0,0,80.7739548
-2.1899999999999977,0.0,0,0,80.9609416
0.18999999999999773,0.0,0,0,81.1490299
1.6666666666666667,0.0,0,0,81.3916568
2.9478571428571416,0.0,0,0,81.6529152
1.5,0.0,0,0,81.8525452
0.0730769230769222,0.0,0,0,82.3578204
-0.6107692307692306,0.0,0,0,82.9563252
-1.4372727272727275,0.0,0,0,83.5652514
1.6120000000000005,0.0,0,0,25.5384143
2.0283132530120485,0.0,0,0,26.1562495
1.3741935483870975,0.0,0,0,26.4160521
0.41750000000000115,0.0,0,0,26.6328463
0.6230434782608689,0.0,0,0,26.9220847
-0.24000000000000035,0.0,0,0,27.130721
-0.22333333333333863,0.0,0,0,27.2995382
0.8228571428571415,0.0,0,0,27.4667138
1.7199999999999989,0.0,0,0,27.6227715
1.8933333333333355,0.0,0,0,27.80694
0.9694117647058834,0.0,0,0,27.9952246
0.36089385474860314,0.0,0,0,28.7390054
-0.6939999999999997,0.0,0,0,28.937588
-1.4909090909090887,0.0,0,0,29.133285
-2.0014,0.0,0,0,30.3391226
-1.090212765957447,0.0,0,0,34.4464547
-0.7355769230769241,0.0,0,0,36.7195767
-2.1850000000000023,0.0,0,0,36.9633615
-3.8799999999999955,0.0,0,0,37.1506831
-5.939999999999998,0.0,0,0,37.3369611
-8.680000000000007,0.0,0,0,37.5226002
-12.5,0.0,0,0,37.6922248
-15.930000000000007,0.0,0,0,37.8626884
-18.873333333333335,0.0,0,0,38.0433976
-20.810000000000002,0.0,0,0,38.2008063
-22.0,0.0,0,0,38.370628
-23.370000000000005,0.0,0,0,38.5207091
-25.060000000000002,0.0,0,0,38.6787939
-27.0,0.0,0,0,38.8360401
-28.24333333333334,0.0,0,0,39.0015891
-29.613999999999997,0.0,0,0,39.1783341
-30.53,0.0,0,0,39.3555846
-31.48,0.0,0,0,39.5309364
-32.61,0.0,0,0,39.6905458
-33.685,0.0,0,0,39.8433027
-30.879999999999995,0.0,0,0,39.9940918
-29.659999999999997,0.0,0,0,40.1684893
-31.5,0.0,0,0,40.3242236
-33.185,0.0,0,0,40.516264
-35.84,0.0,0,0,40.6860605
-37.25333333333333,0.0,0,0,40.8891851
-37.82666666666667,0.0,0,0,41.1656778
-36.25,0.0,0,0,41.3269077
-35.235,0.0,0,0,41.489071
-37.629999999999995,0.0,0,0,41.6378402
-45.870000000000005,0.0,0,0,41.7964705
-50.29,0.0,0,0,41.9435094
-53.629999999999995,0.0,0,0,42.0965437
-55.120000000000005,0.0,0,0,42.2529659
-60.21,0.0,0,0,42.4166591
-62.56,0.0,0,0,42.5668879
-63.935,0.0,0,0,42.7301949
-64.81,0.0,0,0,42.8815911
-69.87,0.0,0,0,43.0521187
-75.38,0.0,0,0,43.225816
-77.31,0.0,0,0,43.3809588
-75.37,0.0,0,0,43.5357902
-72.8575,0.0,0,0,43.7013863
-76.5,0.0,0,0,43.8655158
-79.155,0.0,0,0,44.042463
-77.56,0.0,0,0,44.2108981
-79.31,0.0,0,0,44.3648926
-82.25,0.0,0,0,44.5231597
-86.06,0.0,0,0,44.6975066
-87.66000000000001,0.0,0,0,44.8629481
-90.19,0.0,0,0,45.0111129
-92.25375000000001,0.0,0,0,45.240931
-93.34,0.0,0,0,45.3993994
-95.685,0.0,0,0,45.5564239
-96.68,0.0,0,0,45.7107338
-98.23666666666664,0.0,0,0,45.900868
-99.3,0.0,0,0,46.0713255
-98.6525,0.0,0,0,46.2493913
-100.165,0.0,0,0,46.4168533
-101.31,0.0,0,0,46.5880836
-102.48833333333334,0.0,0,0,46.7530817
-103.6075,0.0,0,0,46.9197475
-104.529,0.0,0,0,47.1114074
-94.06,0.0,0,0,47.2681792
-83.5,0.0,0,0,47.4261486
-69.81,0.0,0,0,47.5817616
-56.31,0.0,0,0,47.7366738
-42.879999999999995,0.0,0,0,47.8932954
-35.120000000000005,0.0,0,0,48.0527287
-26.310000000000002,0.0,0,0,48.2091486
-19.629999999999995,0.0,0,0,48.3656748
-11.870000000000005,0.0,0,0,48.5243532
-5.3799999999999955,0.0,0,0,48.6653087
3.8100000000000023,0.0,0,0,48.8399916
9.25,0.0,0,0,48.9973116
13.215000000000003,0.0,0,0,49.1559516
14.643333333333336,0.0,0,0,49.3148226
16.310000000000002,0.0,0,0,49.4678848
17.44666666666667,0.0,0,0,49.6317444
18.60909090909091,0.0,0,0,49.8230526
19.095,0.0,0,0,49.9813573
18.114285714285717,0.0,0,0,50.1519924
16.761666666666667,0.0,0,0,50.3213316
18.953333333333337,0.0,0,0,50.4958273
19.810000000000002,0.0,0,0,50.650408
16.5,0.0,0,0,50.8060628
14.060000000000002,0.0,0,0,50.9670985
12.084000000000003,0.0,0,0,51.1299614
13.870000000000005,0.0,0,0,51.2879777
11.120000000000005,0.0,0,0,51.4440787
8.25,0.0,0,0,51.6005248
5.75,0.0,0,0,51.7574473
0.4399999999999977,0.0,0,0,51.9290236
-10.439999999999998,0.0,0,0,52.1031881
-15.879999999999995,0.0,0,0,52.2741666
-21.439999999999998,0.0,0,0,52.4739992
-25.166666666666668,0.0,0,0,52.648749
-27.319999999999993,0.0,0,0,52.8150455
-30.879999999999995,0.0,0,0,53.2814411
-36.06,0.0,0,0,53.9052404
-40.44,0.0,0,0,54.122354
-45.5,0.0,0,0,54.323676
-48.879999999999995,0.0,0,0,54.5405381
-50.5,0.0,0,0,54.7249626
-53.5,0.0,0,0,54.9130141
-56.06,0.0,0,0,55.0840726
-60.31,0.0,0,0,55.2565968
-63.62,0.0,0,0,55.4277973
-66.74000000000001,0.0,0,0,55.583994
-70.81,0.0,0,0,55.7698211
-73.69,0.0,0,0,55.9572361
-77.12,0.0,0,0,56.1279836
-79.81,0.0,0,0,56.3163693
-81.78,0.0,0,0,56.5057106
-83.89333333333333,0.0,0,0,56.6790795
-85.04333333333334,0.0,0,0,56.8511734
-86.465,0.0,0,0,57.0040744
-88.75,0.0,0,0,57.1737132
-90.06,0.0,0,0,57.3617261
-92.735,0.0,0,0,57.540473
-93.55333333333333,0.0,0,0,57.7281225
-92.71384615384615,0.0,0,0,57.9847542
-95.06,0.0,0,0,58.1545606
-96.595,0.0,0,0,58.3274107
-97.12333333333333,0.0,0,0,58.5180103
-96.41333333333334,0.0,0,0,58.6910094
-94.94,0.0,0,0,58.8444899
-93.5,0.0,0,0,59.0023249
-91.32,0.0,0,0,59.1568661
-88.5,0.0,0,0,59.3426799
-84.93,0.0,0,0,59.5316463
-79.49000000000001,0.0,0,0,59.7021659
-73.93,0.0,0,0,59.8734159
-61.87,0.0,0,0,60.0751976
-48.25,0.0,0,0,60.2624914
-35.75,0.0,0,0,60.4334977
-20.310000000000002,0.0,0,0,60.6217059
-6.189999999999998,0.0,0,0,60.7950177
-1.9350000000000023,0.0,0,0,60.9699017
0.5,0.0,0,0,61.1341875
2.1299999999999955,0.0,0,0,61.2911864
3.7962500000000006,0.0,0,0,61.4865436
4.167272727272725,0.0,0,0,61.6683092
2.876666666666665,0.0,0,0,61.847039
3.142857142857143,0.0,0,0,62.0435023
1.7199999999999989,0.0,0,0,62.2045652
-0.18999999999999773,0.0,0,0,62.3970898
-7.560000000000002,0.0,0,0,62.6019465
-20.939999999999998,0.0,0,0,62.7723535
-35.0,0.0,0,0,62.9580584
-48.370000000000005,0.0,0,0,63.2722036
71.08800000000001,0.0,0,0,24.780651
71.00466666666667,0.0,0,0,25.8854149
15.425500000000014,0.0,0,0,26.058431
15.058000000000012,0.0,0,0,26.2424405
69.33800000000001,0.0,0,0,26.4129988
68.83800000000001,0.0,0,0,26.5812744
13.89800000000001,0.0,0,0,26.7414097
68.82400000000001,0.0,0,0,26.9135424
13.958000000000013,0.0,0,0,27.0696118
14.028000000000006,0.0,0,0,27.2406865
13.806000000000015,0.0,0,0,27.3944102
13.914666666666681,0.0,0,0,27.5789579
13.958000000000013,0.0,0,0,27.7313252
61.768000000000015,0.0,0,0,27.8812192
62.018000000000015,0.0,0,0,28.0521137
14.078000000000017,0.0,0,0,28.2386617
61.89800000000001,0.0,0,0,28.3928757
13.89800000000001,0.0,0,0,28.5488439
61.64800000000001,0.0,0,0,28.7203861
61.768000000000015,0.0,0,0,28.8824562
13.60800000000001,0.0,0,0,29.0420023
68.528,0.0,0,0,29.2085525
13.953000000000017,0.0,0,0,29.3676152
13.89800000000001,0.0,0,0,29.5391028
61.96300000000001,0.0,0,0,29.6937294
13.63800000000002,0.0,0,0,29.8483773
61.64800000000001,0.0,0,0,30.004529
13.39800000000001,0.0,0,0,30.1596692
13.271333333333345,0.0,0,0,30.3388983
68.08800000000001,0.0,0,0,30.4955268
61.64800000000001,0.0,0,0,30.6456981
68.33800000000001,0.0,0,0,30.8023461
68.308,0.0,0,0,30.9614656
13.113000000000014,0.0,0,0,31.11899
61.18800000000001,0.0,0,0,31.2759022
67.89800000000001,0.0,0,0,31.4263821
13.39800000000001,0.0,0,0,31.5853918
67.49300000000001,0.0,0,0,31.7424772
13.168000000000012,0.0,0,0,31.9157252
61.39800000000001,0.0,0,0,32.0950263
13.23600000000001,0.0,0,0,32.2827897
11.888000000000012,0.0,0,0,32.4639515
54.778000000000006,0.0,0,0,32.6138031
21.984666666666673,0.0,0,0,32.7786218
35.83800000000001,0.0,0,0,32.9285706
-63.04199999999999,0.0,0,0,33.087274
-68.35199999999999,0.0,0,0,33.2439223
50.58800000000001,0.0,0,0,33.4047983
52.83800000000001,0.0,0,0,33.5730598
51.354666666666674,0.0,0,0,33.7339191
-56.97699999999999,0.0,0,0,33.8889118
54.20800000000001,0.0,0,0,34.0420637
54.518000000000015,0.0,0,0,34.1997238
51.86800000000001,0.0,0,0,34.3573398
57.45800000000001,0.0,0,0,34.5111172
58.518000000000015,0.0,0,0,34.6664154
47.14800000000001,0.0,0,0,34.8222241
41.20800000000001,0.0,0,0,34.9820876
39.27300000000001,0.0,0,0,35.1437552
39.518000000000015,0.0,0,0,35.2962312
41.91800000000001,-0.0008134453781512605,-0.001936,0,35.4551231
36.518000000000015,-0.0008066666666666667,0,0,35.6086327
23.39800000000001,-0.0007999999999999999,0,0,35.7676497
38.45800000000001,-0.0007934426229508196,0,0,35.9217757
40.83800000000001,-0.0007869918699186992,0,0,36.1112515
46.52300000000001,-0.0007744,0,0,36.2703318
44.12400000000001,-0.0007446153846153846,0,0,36.4369417
46.41000000000001,-0.000717037037037037,0,0,36.6081043
46.89800000000001,-0.0007117647058823529,0,0,36.7667139
47.48133333333334,-0.0006964028776978418,0,0,36.9263444
45.57050000000001,-0.0006769230769230769,0,0,37.1213393
44.31657142857144,-0.0006453333333333333,0,0,37.2972735
45.3137142857143,-0.0005902439024390244,0,0,37.4940656
46.63300000000001,-0.0005761904761904761,0,0,37.6644151
47.59771428571428,-0.0004768472906403941,0,0,37.9265449
49.012,-0.0004245614035087719,0,0,38.1580634
49.42040000000001,-0.00019244532803180915,0,0,39.2254947
48.94783333333334,-0.00017193605683836588,0,0,39.5698981
49.28358823529414,-0.00015340729001584786,0,0,39.9368959
48.77854347826089,-3.0428769017980623e-05,0,0,41.0887829
5.542136363636366,0.0,0,0,0
6.778857142857149,0.0,0,0,0
7.196163551401869,0.0,0,0,0
6.64955263157896,0.0,0,0,0
7.116357142857148,0.0,0,0,0
6.708500000000001,0.0,0,0,0
7.665166666666669,0.0,0,0,0
8.018500000000003,0.0,0,0,0
7.350318181818182,0.0,0,0,0
8.382785714285722,0.0,0,0,0
7.534981481481492,0.0,0,0,0
8.294500000000003,0.0,0,0,0
7.947071428571432,0.0,0,0,0
8.7085,0.0,0,0,0
33.35450000000001,0.0,0,0,0
34.123500000000014,0.0,0,0,0
34.66183333333334,0.0,0,0,0
44.89850000000001,0.0,0,0,0
47.411833333333355,0.0,0,0,0
47.99250000000002,0.0,0,0,0
47.29850000000002,0.0,0,0,0
46.33461111111113,0.0,0,0,0
45.00650000000001,0.0,0,0,0
45.85376315789476,0.0,0,0,0
46.61916666666669,0.0,0,0,0
46.786416666666696,0.0,0,0,0
47.92072222222224,0.0,0,0,0
49.71850000000002,0.0,0,0,0
49.893884615384636,0.0,0,0,0
49.12564285714287,0.0,0,0,0
12.459348837209289,0.0,0,0,0
12.936410714285703,0.0,0,0,0
12.43591176470587,0.0,0,0,0
11.984999999999982,0.0,0,0,0
12.543319999999992,0.0,0,0,0
13.239545454545436,0.0,0,0,0
12.756647058823505,0.0,0,0,0
12.610764705882328,0.0,0,0,0
12.472773584905637,0.0,0,0,0
13.295666666666643,0.0,0,0,0
12.21899999999998,0.0,0,0,0
12.997974358974345,0.0,0,0,0
14.012636363636345,0.0,0,0,0
13.052749999999982,0.0,0,0,0
12.304714285714264,0.0,0,0,0
11.985097560975595,0.0,0,0,0
10.998999999999981,0.0,0,0,0
7.868999999999986,0.0,0,0,0
-0.0010000000000189857,0.0,0,0,0
-4.691000000000017,0.0,0,0,0
-5.957666666666687,0.0,0,0,0
-8.381000000000014,0.0,0,0,0
-12.621000000000024,0.0,0,0,0
-16.15600000000002,0.0,0,0,0
-18.00100000000002,0.0,0,0,0
-20.00100000000002,0.0,0,0,0
-21.31100000000002,0.0,0,0,0
-23.121000000000024,0.0,0,0,0
-24.76300000000002,0.0,0,0,0
-24.65600000000002,0.0,0,0,0
-26.441000000000017,0.0,0,0,0
-30.03100000000002,0.0,0,0,0
-30.56350000000002,0.0,0,0,0
-28.18600000000002,0.0,0,0,0
-28.536000000000016,0.0,0,0,0
-33.00100000000002,0.0,0,0,0
-39.681000000000026,0.0,0,0,0
-44.44100000000002,0.0,0,0,0
-49.431000000000026,0.0,0,0,0
-52.181000000000026,0.0,0,0,0
-53.82100000000001,0.0,0,0,0
-55.62100000000002,0.0,0,0,0
-57.32100000000001,0.0,0,0,0
-60.81100000000002,0.0,0,0,0
-62.911000000000016,0.0,0,0,0
-64.24600000000002,0.0,0,0,0
-67.20100000000002,0.0,0,0,0
-68.81100000000002,0.0,0,0,0
-71.31100000000002,0.0,0,0,0
-74.12100000000002,0.0,0,0,0
-73.90600000000002,0.0,0,0,0
-76.50100000000002,0.0,0,0,0
-80.40600000000002,0.0,0,0,0
-81.56100000000002,0.0,0,0,0
-84.06100000000002,0.0,0,0,0
-85.93100000000003,0.0,0,0,0
-88.31100000000002,0.0,0,0,0
-91.68100000000003,0.0,0,0,0
-96.87100000000002,0.0,0,0,0
-100.44100000000002,0.0,0,0,0
-102.81100000000002,0.0,0,0,0
-105.68100000000003,0.0,0,0,0
